itemID_i	itemID_j	weight
41198	75094	1
41198	23319	1
41198	20685	1
41198	76648	1
41198	72151	1
41198	64323	1
41198	31282	1
41198	32266	1
41198	17727	2
41198	46426	1
41198	54034	1
41198	4858	1
41198	17173	1
41198	10667	1
41198	35074	1
41198	70481	1
41198	27200	1
41198	55393	1
41198	7468	1
41198	71077	1
41198	32677	1
41198	74038	1
41198	60250	1
41198	45909	1
41198	29065	1
41198	45567	2
41198	33123	2
41198	22325	1
41198	25276	1
41198	25904	1
41198	33235	1
41198	35436	1
41198	38189	1
41198	42345	1
41198	44048	1
41198	13239	1
41198	69540	1
41198	31985	1
41198	66691	1
41198	13898	1
41198	73816	1
41198	66202	1
41198	2684	1
41198	16698	1
41198	27042	1
41198	49067	1
41198	14020	1
41198	43131	1
41198	9888	1
41198	55145	1
41198	65387	1
41198	6131	1
41198	61932	1
41198	9220	1
41198	76109	1
41198	14207	1
41198	30414	1
41198	4030	1
41198	63523	1
41198	52688	1
41198	19157	1
41198	60326	1
41198	9816	1
41198	20399	1
41198	57106	1
41198	31434	1
41198	5348	1
41198	48423	1
41198	22673	1
41198	16047	1
41198	29030	1
41198	71319	1
41198	13442	1
41198	34701	1
41198	77655	1
41198	3837	1
41198	73049	1
41198	30930	1
41198	25778	1
41198	38543	1
41198	15446	1
46998	54097	1
46998	5226	34
46998	59231	19
46998	16335	48
46998	12723	14
46998	48972	7
46998	11743	167
46998	2253	243
46998	56648	2
46998	74565	29
46998	5291	49
46998	14800	7
46998	78982	1
46998	29428	14
46998	4373	13
46998	75282	14
46998	14027	12
46998	51931	11
46998	66192	3
46998	47409	1
46998	54531	2
46998	9578	2
46998	66645	1
46998	62656	1
46998	45296	1
46998	44436	1
46998	39963	1
46998	72234	2
46998	8930	1
46998	42821	1
46998	23336	1
46998	4892	2
46998	11609	3
46998	28815	1
46998	52507	1
46998	45695	4
46998	10091	3
46998	55367	2
46998	76334	1
46998	59324	41
46998	20239	1
46998	9196	4
46998	19194	2
46998	35750	3
46998	50997	2
46998	71050	1
46998	29717	1
46998	17727	138
46998	37338	1
46998	1878	1
46998	1122	3
46998	63213	11
46998	57212	4
46998	44954	1
46998	9972	4
46998	30734	60
46998	29711	21
46998	67305	1
46998	33123	10
46998	39097	2
46998	42152	21
46998	48931	1
46998	75050	1
46998	49067	1
46998	44791	1
46998	76737	3
46998	58645	6
46998	64335	2
46998	32458	12
46998	74473	15
46998	65959	39
46998	63337	2
46998	36501	6
46998	20936	6
46998	15581	2
46998	31995	5
46998	28674	16
46998	45799	34
46998	58529	5
46998	12526	1
46998	72457	6
46998	69073	12
46998	30930	4
46998	42836	49
46998	14093	10
46998	69886	14
46998	75127	7
46998	23134	1
46998	47221	12
46998	60430	14
46998	57825	8
46998	699	1
46998	26719	14
46998	27041	12
46998	28313	8
46998	24770	23
46998	65530	1
46998	13092	1
46998	58851	8
46998	27399	30
46998	25985	18
46998	43134	1
46998	58895	1
46998	7276	1
46998	21079	8
46998	54958	1
46998	37525	2
46998	50523	19
46998	48423	3
46998	64320	1
46998	22579	21
46998	35267	10
46998	9175	20
46998	27200	12
46998	74654	7
46998	20698	28
46998	50330	59
46998	21783	3
46998	68836	8
46998	62278	1
46998	26606	4
46998	41390	9
46998	7047	11
46998	16047	6
46998	23622	8
46998	70469	1
46998	21438	4
46998	43192	6
46998	72454	1
46998	61266	2
46998	17660	3
46998	37794	5
46998	57496	9
46998	1916	1
46998	2684	5
46998	38034	5
46998	44258	4
46998	78761	2
46998	23720	5
46998	37594	6
46998	25998	4
46998	9133	6
46998	50560	1
46998	46677	2
46998	19070	8
46998	14553	5
46998	23854	1
46998	18182	1
46998	65387	6
46998	71559	3
46998	32266	19
46998	51974	1
46998	56174	11
46998	67997	1
46998	25451	3
46998	3020	1
46998	24362	2
46998	40373	1
46998	6906	8
46998	68012	3
46998	2367	4
46998	60120	2
46998	66496	2
46998	19155	1
46998	6630	4
46998	11330	2
46998	36914	1
46998	26276	1
46998	18772	11
46998	32948	1
46998	12370	1
46998	59411	1
46998	21396	1
46998	34965	6
46998	73816	1
46998	12016	5
46998	31450	5
46998	6888	2
46998	39933	1
46998	36243	18
46998	74752	10
46998	22688	14
46998	2734	7
46998	66759	3
46998	75816	1
46998	5245	6
46998	35682	1
46998	42353	31
46998	56669	2
46998	73604	8
46998	36758	6
46998	66569	2
46998	69056	2
46998	8756	6
46998	17665	2
46998	58702	3
46998	45023	2
46998	78771	1
46998	46673	10
46998	25487	3
46998	68075	1
46998	13696	1
46998	54954	1
46998	73928	1
46998	78622	1
46998	56244	1
46998	49441	2
46998	40855	1
46998	33342	3
46998	34039	2
46998	28585	2
46998	42215	4
46998	35354	3
46998	14207	11
46998	66247	13
46998	45783	2
46998	56372	1
46998	74398	6
46998	34445	2
46998	59325	1
46998	37175	5
46998	70394	2
46998	59822	2
46998	53353	1
46998	330	1
46998	14074	1
46998	10004	10
46998	63118	2
46998	71284	1
46998	62608	1
46998	22566	3
46998	31205	1
46998	25416	2
46998	30295	3
46998	41066	2
46998	46859	1
46998	66488	2
46998	24309	2
46998	52739	1
46998	46807	2
46998	6143	8
46998	18610	1
46998	45601	2
46998	64553	6
46998	31915	2
46998	70728	2
46998	47105	1
46998	8703	7
46998	17826	5
46998	6343	1
46998	38135	1
46998	8579	2
46998	34441	1
46998	19379	7
46998	68629	16
46998	20806	1
46998	1024	1
46998	3162	1
46998	8488	1
46998	9750	1
46998	68079	1
46998	64094	4
46998	59360	13
46998	3972	6
46998	47120	2
46998	49975	1
46998	56753	2
46998	41650	2
46998	30444	5
46998	10860	1
46998	4761	12
46998	70183	6
46998	72023	1
46998	65878	1
46998	11961	1
46998	28240	1
46998	39284	1
46998	37775	4
46998	45781	1
46998	49005	1
46998	66814	4
46998	4030	1
46998	17327	1
46998	76769	2
46998	44815	1
46998	77799	1
46998	35857	2
46998	71553	1
46998	1660	4
46998	41869	3
46998	61749	12
46998	71876	4
46998	40926	1
46998	68870	1
46998	66958	2
46998	74840	1
46998	36930	1
46998	18979	2
46998	64239	4
46998	76712	6
46998	29396	6
46998	36728	7
46998	53772	4
46998	1729	1
46998	17278	7
46998	30520	1
46998	9808	2
46998	25971	4
46998	59789	3
46998	3766	2
46998	32671	3
46998	62964	1
46998	73563	3
46998	1607	6
46998	62913	5
46998	55334	12
46998	69978	3
46998	58903	1
46998	39204	1
46998	21033	1
46998	6587	1
46998	42342	8
46998	51705	1
46998	2575	2
46998	64424	1
46998	33671	2
46998	44221	1
46998	46192	2
46998	74024	1
46998	14312	3
46998	1397	2
46998	48348	2
46998	55240	1
46998	23566	2
46998	7309	4
46998	18471	2
46998	35034	1
46998	4944	1
46998	41474	2
46998	17548	1
46998	18271	2
46998	44475	3
46998	73344	2
46998	74947	11
46998	37255	3
46998	63523	5
46998	28370	5
46998	42604	1
46998	37365	1
46998	25206	6
46998	20457	3
46998	51980	6
46998	77471	11
46998	19957	1
46998	45831	3
46998	2417	8
46998	25276	4
46998	42934	1
46998	1425	2
46998	44464	6
46998	7322	5
46998	21529	1
46998	29490	2
46998	37374	2
46998	40465	6
46998	38718	1
46998	70481	1
46998	20694	1
46998	67955	1
46998	78034	3
46998	46305	1
46998	24379	1
46998	45773	6
46998	6816	6
46998	65788	1
46998	23798	4
46998	75263	6
46998	64939	4
46998	6178	1
46998	38175	1
46998	47415	2
46998	8960	4
46998	49265	4
46998	52913	3
46998	46886	1
46998	60897	1
46998	32522	1
46998	55365	3
46998	74999	2
46998	16040	1
46998	25467	2
46998	59457	3
46998	49214	2
46998	10666	5
46998	9587	1
46998	70721	3
46998	41445	3
46998	62276	1
46998	42681	1
46998	28085	1
46998	72468	5
46998	46976	1
46998	56422	1
46998	20430	1
46998	24351	1
46998	6569	1
46998	73672	2
46998	28732	1
46998	54202	1
46998	42554	1
46998	61508	1
46998	70510	1
46998	49131	4
46998	65918	2
46998	70580	2
46998	27443	2
46998	12337	6
46998	2121	2
46998	63229	1
46998	5521	2
46998	44420	1
46998	61335	4
46998	23654	3
46998	33669	1
46998	37647	1
46998	49891	2
46998	56921	1
46998	370	2
46998	65104	2
46998	2692	1
46998	15064	1
46998	29377	1
46998	36322	1
46998	25393	1
46998	46369	1
46998	46794	1
46998	59126	1
46998	61073	2
46998	28497	1
46998	42580	1
46998	65253	1
46998	14442	2
46998	60326	2
46998	66334	1
46998	8668	1
46998	31296	1
46998	9852	2
46998	58952	1
46998	39258	1
46998	49841	1
46998	67154	2
46998	62411	3
46998	36356	1
46998	54324	1
46998	9816	5
46998	58918	1
46998	2124	3
46998	61591	1
46998	15185	2
46998	10403	1
46998	8436	5
46998	64143	2
46998	47805	1
46998	15716	2
46998	44454	1
46998	6015	1
46998	14306	1
46998	68869	1
46998	47493	1
46998	12223	1
46998	45331	1
46998	63584	1
46998	77866	1
46998	5700	1
46998	20845	1
46998	13019	1
46998	66132	1
46998	56449	1
46998	39212	1
46998	20454	1
46998	64181	1
46998	42379	2
46998	19324	1
46998	10599	2
46998	29065	2
46998	55500	1
46998	40399	5
46998	35740	2
46998	7111	2
46998	7674	1
46998	22547	2
46998	33456	2
46998	26850	3
46998	37611	1
46998	71787	1
46998	6092	2
46998	51554	1
46998	43468	2
46998	50109	1
46998	45913	1
46998	71701	2
46998	14713	1
46998	27133	1
46998	75394	1
46998	37104	2
46998	62943	3
46998	57917	2
46998	76643	1
46998	4645	1
46998	31786	1
46998	41935	1
46998	58968	1
46998	6320	1
46998	6224	1
46998	73040	1
46998	19642	1
46998	12765	4
46998	48840	2
46998	20518	3
46998	37788	1
46998	17794	1
46998	54986	2
46998	78292	2
46998	60813	2
46998	73049	3
46998	52938	1
46998	55863	1
46998	489	3
46998	53085	1
46998	42530	1
46998	33742	1
46998	8251	1
46998	34596	2
46998	65542	2
46998	43222	2
46998	32025	1
46998	58533	2
46998	43567	1
46998	68765	1
46998	59859	1
46998	36050	2
46998	42472	1
46998	36059	1
46998	1023	1
46998	29997	1
46998	30031	5
46998	4942	1
46998	51634	1
46998	22559	1
46998	64040	1
46998	18925	1
46998	47767	1
46998	55842	1
46998	47414	1
46998	3200	1
46998	50638	1
46998	17453	1
46998	71189	1
46998	55984	1
46998	51017	2
46998	75094	1
46998	25168	1
46998	11745	2
46998	68107	1
46998	39106	1
46998	57898	1
46998	39726	1
46998	19735	1
46998	74541	4
46998	20219	1
46998	8318	1
46998	14739	1
46998	17194	1
46998	20919	1
46998	43934	2
46998	29738	1
46998	21227	1
46998	1361	2
46998	11365	1
46998	12073	2
46998	33786	1
46998	27978	2
46998	64739	1
46998	8369	2
46998	3112	2
46998	67820	2
46998	62670	1
46998	56935	1
46998	9023	1
46998	56025	1
46998	36071	8
46998	42054	4
46998	70649	4
46998	14823	1
46998	71934	1
46998	49274	1
46998	77118	1
46998	1505	1
46998	59112	1
46998	45399	3
46998	21390	1
46998	35054	1
46998	55366	1
46998	6920	1
46998	25189	2
46998	57436	3
46998	54546	1
46998	27196	3
46998	942	2
46998	7123	2
46998	62844	2
46998	63734	1
46998	762	1
46998	11413	1
46998	22233	1
46998	73909	1
46998	76648	2
46998	16463	1
46998	72297	1
46998	32389	1
46998	69803	1
46998	70171	1
46998	6704	1
46998	33848	5
46998	25210	1
46998	42159	1
46998	76833	2
46998	13416	2
46998	9981	1
46998	78864	3
46998	14323	2
46998	66215	4
46998	22912	1
46998	51688	1
46998	15973	1
46998	221	1
46998	44606	1
46998	55163	1
46998	44532	1
46998	6033	1
46998	25885	2
46998	20354	6
46998	15767	2
46998	37237	2
46998	67740	2
46998	43502	2
46998	48090	2
46998	39747	3
46998	606	1
46998	38136	1
46998	61454	1
46998	32982	1
46998	57039	4
46998	27160	1
46998	63766	1
46998	7320	4
46998	46343	1
46998	25440	1
46998	73628	1
46998	44768	1
46998	34444	1
46998	30414	6
46998	42088	4
46998	47523	1
46998	4972	1
46998	20685	1
46998	32574	1
46998	14336	1
46998	66669	1
46998	45357	1
46998	39839	1
46998	63881	1
46998	74038	1
46998	6042	2
46998	10837	1
46998	30152	1
46998	69464	1
46998	40276	1
46998	3528	1
46998	61866	1
46998	25831	1
46998	12180	2
46998	35040	2
46998	61219	1
46998	47504	2
46998	21392	1
46998	20494	2
46998	30496	1
46998	54501	1
46998	78258	1
46998	52358	2
46998	46880	2
46998	35526	1
46998	39690	1
46998	5233	2
46998	63316	1
46998	4127	3
46998	39990	1
46998	59103	3
46998	23979	2
46998	63847	3
46998	22603	2
46998	10320	1
46998	58691	1
46998	52688	1
46998	5769	1
46998	24117	1
46998	7908	1
46998	36284	2
46998	26267	1
46998	20601	2
46998	41132	1
46998	12276	1
46998	615	1
46998	73492	1
46998	64800	1
46998	6125	1
46998	12626	1
46998	68719	1
46998	21215	1
46998	25244	1
46998	77012	1
46998	59240	1
46998	28431	1
46998	20922	2
46998	24817	1
46998	44643	1
46998	33655	1
46998	41600	2
46998	3350	1
46998	53229	1
46998	36353	1
46998	4760	1
46998	62206	2
46998	802	1
46998	10204	1
46998	61988	1
46998	20859	3
46998	41241	3
46998	16604	4
46998	16544	1
46998	70358	1
46998	2518	2
46998	14363	1
46998	20198	1
46998	23710	2
46998	18717	1
46998	34423	2
46998	27748	1
46998	50090	3
46998	71077	8
46998	28955	3
46998	52492	2
46998	10716	2
46998	15283	1
46998	45936	1
46998	57041	1
46998	58765	2
46998	64785	1
46998	76994	1
46998	58080	1
46998	5943	2
46998	61162	1
46998	6842	1
46998	32117	1
46998	73323	2
46998	4753	4
46998	55393	3
46998	24764	1
46998	3570	2
46998	54224	1
46998	50242	1
46998	35074	1
46998	23435	2
46998	63677	1
46998	32335	1
46998	9282	1
46998	54864	1
46998	11241	1
46998	19466	1
46998	5087	1
46998	76402	2
46998	34068	1
46998	34522	1
46998	32899	1
46998	60373	1
46998	41088	1
46998	40450	1
46998	38782	1
46998	35366	1
46998	35188	1
46998	32495	1
46998	31371	2
46998	42430	1
46998	45213	1
46998	33343	1
46998	26148	1
46998	9244	1
46998	69697	1
46998	23634	1
46998	4858	1
46998	46750	1
46998	10736	1
46998	60221	1
46998	73047	2
46998	3274	1
46998	8007	1
46998	11472	1
46998	8346	1
46998	40081	1
46998	54578	1
46998	34902	1
46998	21453	1
46998	58421	1
46998	67555	1
46998	21381	1
46998	26854	1
46998	19083	1
46998	66092	1
46998	16390	1
46998	35885	1
46998	11926	1
46998	30741	1
46998	2657	1
46998	18162	2
46998	47898	1
46998	31684	1
46998	51997	2
46998	5014	1
46998	35037	1
46998	8965	1
46998	43618	1
46998	39325	1
46998	43314	1
46998	26684	1
46998	19818	1
46998	62605	1
46998	15928	1
46998	77345	1
46998	8140	1
46998	45237	1
46998	32953	1
46998	64323	1
46998	54455	1
46998	40834	1
46998	18967	2
46998	64814	2
46998	33832	1
46998	449	1
46998	7033	1
46998	9511	1
46998	44997	1
46998	8084	1
46998	19458	3
46998	14346	1
46998	44224	1
46998	41287	3
46998	64901	3
46998	49979	1
46998	62008	1
46998	33155	1
46998	12078	1
46998	20950	1
46998	48874	1
46998	10385	1
46998	37250	1
46998	13716	1
46998	21845	1
46998	29335	1
46998	20572	2
46998	67283	1
46998	15464	1
46998	75802	1
46998	48971	1
46998	59581	1
46998	75305	2
46998	15606	2
46998	46055	1
46998	29817	1
46998	76119	1
46998	68614	1
46998	21373	1
46998	20696	1
46998	46729	1
46998	3099	1
46998	67457	1
46998	40579	1
46998	4984	1
46998	77587	1
46998	19621	1
46998	56962	1
46998	71063	1
46998	77655	1
46998	27477	1
46998	36955	1
46998	53031	1
46998	67324	1
46998	75419	1
46998	26804	1
46998	5160	1
46998	52237	1
46998	4153	1
46998	3667	1
46998	56868	1
46998	48733	1
46998	51230	1
46998	56860	1
46998	29658	1
46998	52007	2
46998	63144	1
46998	52260	1
46998	74157	1
46998	38610	3
46998	6789	1
46998	8059	1
46998	8922	2
46998	37554	3
46998	46007	1
46998	25904	3
46998	20759	1
46998	6248	3
46998	1324	1
46998	78312	1
46998	66646	1
46998	3734	1
46998	61602	1
46998	42531	1
46998	19235	1
46998	43483	1
46998	19029	1
46998	58569	1
46998	60453	1
46998	6749	1
46998	45989	3
46998	75995	1
46998	30366	4
46998	26364	1
46998	28789	1
46998	66061	1
46998	15701	1
46998	23080	1
46998	13226	2
46998	60780	1
46998	47678	1
46998	3326	1
46998	50356	1
46998	70894	1
46998	39253	1
46998	46381	1
46998	8338	2
46998	26992	2
46998	46401	1
46998	64507	1
46998	68184	1
46998	39335	1
46998	12886	2
46998	37222	2
46998	75746	2
46998	71043	2
46998	25463	1
46998	77255	2
46998	74875	2
46998	66314	2
46998	74505	1
46998	68187	1
46998	11381	1
46998	78371	1
46998	42500	1
46998	15609	3
46998	76337	2
46998	66177	1
46998	72062	1
46998	72691	1
46998	73921	1
46998	59955	1
46998	75489	1
46998	26875	2
46998	19769	1
46998	59470	1
46998	51303	1
46998	30928	1
46998	22703	2
46998	63163	1
46998	38932	2
46998	49814	1
46998	17969	1
46998	46024	1
46998	58023	1
46998	65771	2
46998	25301	2
46998	33549	1
46998	13916	3
46998	4740	1
46998	32138	1
46998	33075	1
46998	68875	1
46998	45183	1
46998	32975	1
46998	33908	1
46998	28028	1
46998	36946	1
46998	69857	1
46998	29104	1
46998	57610	2
46998	68896	1
46998	19230	1
46998	12115	1
46998	35468	1
46998	54322	2
46998	45344	1
46998	25641	2
46998	53312	1
46998	26589	2
46998	47754	1
46998	5123	1
46998	51147	1
46998	78241	1
46998	8159	4
46998	48101	1
46998	38131	1
46998	11257	1
46998	62147	1
46998	35210	1
46998	62211	2
46998	63809	1
46998	12813	1
46998	53297	1
46998	38310	1
46998	35726	1
46998	26917	1
46998	71538	1
46998	7690	1
46998	65809	2
46998	3644	3
46998	30552	1
46998	14704	1
46998	28671	1
46998	21526	1
46998	18746	2
46998	76109	1
46998	27605	1
46998	2264	1
46998	69121	1
46998	5011	1
46998	31985	1
46998	44154	1
46998	5906	1
46998	56087	1
46998	24094	1
46998	71374	1
46998	2904	1
46998	9795	2
46998	1604	4
46998	55879	1
46998	74871	1
46998	14314	2
46998	28350	1
46998	42743	2
46998	41854	1
46998	55858	1
46998	4640	1
46998	30237	1
46998	194	1
46998	61237	1
46998	8643	2
46998	30468	1
46998	58522	1
46998	67255	1
46998	73363	1
46998	41977	1
46998	2006	1
46998	40479	1
46998	54770	1
46998	44066	1
46998	54262	1
46998	64957	1
46998	43911	1
46998	62341	1
46998	41033	1
46998	35880	1
46998	59717	1
46998	43634	1
46998	15528	1
46998	43019	1
46998	33235	2
46998	72081	1
46998	74576	1
46998	38370	1
46998	69540	1
46998	53886	1
46998	3487	2
46998	56800	1
46998	26511	1
46998	23106	1
46998	43578	1
46998	28835	1
46998	1142	1
46998	45487	1
46998	2523	1
46998	62920	2
46998	24261	1
46998	18064	1
46998	25157	1
46998	35495	1
46998	3259	1
46998	29030	1
46998	43171	1
46998	671	1
46998	5002	1
46998	13219	1
46998	75338	1
46998	34381	1
46998	41393	1
46998	62371	1
46998	70407	1
46998	45948	1
46998	39781	1
46998	36202	1
46998	68024	1
46998	70074	1
46998	15014	1
46998	62202	1
46998	54038	1
46998	76656	1
46998	64254	1
46998	68655	1
46998	51098	1
46998	70560	1
46998	18401	1
46998	19861	1
46998	23162	1
46998	6510	1
46998	37533	1
46998	44708	1
46998	73914	1
46998	63796	1
46998	78647	1
46998	51007	1
46998	8387	1
46998	46028	1
46998	21852	1
46998	78683	1
46998	28053	1
46998	63079	2
46998	78301	1
46998	2370	1
46998	3286	1
46998	51302	1
46998	67122	1
46998	9367	1
46998	13985	2
46998	26720	1
46998	19661	1
46998	72101	1
46998	66403	1
46998	69928	1
46998	21917	1
46998	14803	1
46998	10951	1
46998	37179	1
46998	11001	1
46998	9439	1
46998	35240	1
46998	62984	1
46998	15969	1
46998	20774	1
46998	78432	1
46998	76131	1
46998	42453	1
46998	12104	1
46998	15446	1
46998	32267	1
46998	37135	1
46998	6363	1
46998	4158	1
46998	67768	1
46998	54894	1
46998	42334	1
46998	53768	1
46998	26259	1
46998	56832	1
46998	67751	1
46998	32789	1
46998	36444	1
46998	75216	1
46998	16512	1
46998	66691	1
46998	47138	1
46998	5235	1
46998	31779	1
46998	55523	1
46998	1092	1
46998	71679	1
46998	70153	1
46998	52281	1
46998	14945	1
46998	33943	1
46998	50004	1
46998	47356	1
46998	63407	1
46998	21285	1
46998	78210	3
46998	53470	1
46998	17527	1
46998	18431	1
46998	35505	1
46998	74673	1
46998	22612	1
46998	76422	1
46998	19671	1
46998	70893	1
46998	40410	1
46998	20137	1
46998	48580	1
46998	57161	2
46998	14940	1
46998	27178	2
46998	39865	1
46998	1079	1
46998	605	1
46998	68711	1
46998	10259	1
46998	51891	1
46998	58607	1
46998	1541	1
46998	44215	2
46998	35363	1
46998	7468	1
46998	55197	1
46998	48157	1
46998	32594	1
46998	247	1
46998	55569	1
46998	30008	1
46998	35092	1
46998	16008	1
46998	16370	1
46998	70433	1
46998	36708	1
46998	7460	1
46998	76018	1
46998	13245	1
46998	480	1
46998	30837	1
46998	67653	1
46998	26852	1
46998	27846	1
46998	56480	1
46998	51404	2
46998	40544	1
46998	45981	1
46998	2408	1
46998	35233	1
46998	54417	1
46998	20053	1
46998	74253	2
46998	35622	1
46998	56076	1
46998	57111	2
46998	66526	1
46998	47344	1
46998	12343	1
46998	35324	1
46998	57864	2
46998	33323	1
46998	21084	1
46998	55588	1
46998	13494	1
46998	56477	1
46998	26341	1
46998	63235	1
46998	50135	1
46998	60657	1
46998	18259	1
46998	51579	1
46998	42569	1
46998	63529	1
46998	18942	1
46998	35194	1
46998	2792	1
46998	10828	1
46998	54435	1
46998	12580	1
46998	30260	1
46998	64057	1
46998	7192	1
46998	36792	1
46998	59377	1
46998	77783	1
46998	32139	2
46998	26319	1
46998	58412	1
46998	57238	1
46998	21849	1
46998	59644	1
46998	53471	1
46998	5427	1
46998	43498	1
46998	52355	1
46998	58707	1
46998	36098	2
46998	13068	1
46998	25620	1
46998	29990	1
46998	50787	1
46998	48856	1
46998	4833	1
46998	45572	1
46998	11378	1
46998	4626	2
46998	59786	1
46998	5739	1
46998	22764	1
46998	13622	1
46998	73721	1
46998	13765	1
46998	28574	1
46998	6417	1
46998	21155	1
46998	25571	1
46998	62619	1
46998	62808	1
46998	11650	1
46998	14965	1
46998	14526	1
46998	42556	1
46998	73942	1
46998	51772	1
46998	32539	1
46998	21239	1
46998	28629	1
46998	72717	1
46998	17653	1
46998	15840	1
46998	66424	1
46998	50941	1
46998	13711	1
46998	57020	1
46998	2794	1
46998	24044	1
46998	49971	1
46998	75034	1
46998	1194	1
46998	52146	1
46998	35498	1
46998	13453	1
46998	63579	1
46998	5027	1
46998	44750	1
46998	13892	1
46998	59402	1
46998	25674	1
46998	30090	1
46998	33862	1
46998	28244	1
46998	59544	1
46998	17973	1
46998	72939	1
46998	6974	1
46998	68396	1
46998	42488	1
46998	52577	1
46998	19721	1
46998	49187	1
46998	41266	1
46998	68265	1
46998	71255	1
46998	39784	1
46998	59538	1
46998	40829	1
46998	68133	1
46998	64546	1
46998	63093	1
46998	59588	1
46998	28647	1
46998	33854	1
46998	61545	1
46998	28102	1
46998	11562	1
46998	32236	1
46998	60233	1
46998	72068	1
46998	30278	1
46998	68500	1
46998	5022	1
46998	68987	1
46998	13576	1
46998	22281	1
46998	65283	1
46998	24844	1
46998	16832	1
46998	76085	1
46998	61771	1
46998	74419	1
46998	10031	1
46998	17876	1
46998	36529	1
46998	4077	1
46998	68795	1
46998	45481	1
46998	68541	1
46998	15675	1
46998	12456	1
46998	53879	1
46998	75077	1
46998	52458	1
46998	1601	1
46998	10696	1
46998	72066	1
46998	17748	1
69262	48446	2
69262	7512	1
69262	42408	1
69262	49921	1
69262	71747	1
69262	22212	3
69262	78837	5
69262	16543	20
69262	42302	1
69262	70441	15
69262	16989	2
69262	48439	22
69262	34071	3
69262	76572	1
69262	3713	1
69262	38256	3
69262	27035	8
69262	26448	1
69262	598	1
69262	18776	1
69262	78594	1
69262	6131	1
69262	15150	1
69262	28814	1
69262	56300	2
69262	17632	1
69262	29385	1
69262	25086	1
69262	75074	1
69262	67099	1
69262	19458	1
69262	65212	1
69262	27957	1
69262	50495	1
69262	59787	1
69262	13121	1
69262	51769	2
69262	14993	1
69262	12457	6
69262	19033	3
69262	39823	6
69262	34983	3
69262	28589	2
69262	68609	2
69262	37388	5
69262	69238	1
69262	35116	5
69262	26408	6
69262	38074	4
69262	46786	1
69262	23645	1
69262	61572	1
69262	61839	1
69262	76153	1
69262	2519	1
69262	60615	1
69262	52634	7
69262	25606	1
69262	39158	1
69262	39355	3
69262	11175	1
69262	53694	1
69262	48969	4
69262	39732	1
69262	42989	1
69262	50874	5
69262	44024	2
69262	26319	1
69262	44825	1
69262	55144	1
69262	32139	1
69262	16505	2
69262	49994	3
69262	13085	1
69262	32061	1
69262	57553	1
69262	11968	1
69262	24352	1
69262	67523	10
69262	59620	1
69262	14526	2
69262	36767	1
69262	616	1
69262	17653	1
69262	36249	2
69262	23309	1
69262	5097	1
69262	10519	1
69262	78018	1
69262	52897	2
69262	8648	2
69262	39088	1
69262	48953	1
69262	43451	2
69262	54580	1
69262	78822	4
69262	78749	1
69262	36856	4
69262	46858	1
69262	25747	1
69262	62811	3
69262	6087	1
69262	24772	2
69262	64336	2
69262	48196	5
69262	20687	2
69262	64385	5
69262	17185	1
69262	38123	4
69262	39359	1
69262	28899	1
69262	29653	2
69262	44036	1
69262	36125	1
69262	64897	1
69262	2422	2
69262	69721	1
69262	44255	2
69262	53348	3
69262	2671	1
69262	18524	1
69262	25388	2
69262	30790	6
69262	4556	1
69262	17971	1
69262	4192	1
69262	71552	1
69262	10269	3
69262	18805	1
69262	9283	1
69262	27122	1
69262	65213	1
69262	13256	1
69262	59420	1
69262	35751	1
69262	74238	1
69262	71187	1
69262	11631	2
69262	38682	1
69262	54478	1
69262	23654	1
69262	20452	1
69262	74608	2
69262	23713	1
69262	6815	1
69262	4727	1
69262	30134	1
69262	12162	1
69262	77826	1
69262	4217	2
69262	33066	2
69262	46002	1
69262	62156	2
69262	28264	1
69262	67781	1
69262	14500	1
69262	26968	1
69262	41545	1
69262	9849	1
69262	30811	1
69262	74007	1
69262	34905	4
69262	8133	2
69262	3259	7
69262	5405	1
69262	76621	3
69262	40692	2
69262	71766	1
69262	50071	2
69262	51373	1
69262	45603	1
69262	27647	1
69262	10198	1
69262	16089	1
69262	70035	1
69262	42066	1
69262	39692	1
69262	6128	3
69262	26159	1
69262	58359	1
69262	67942	1
69262	61083	2
69262	55303	1
69262	8372	1
69262	69653	2
69262	56719	1
69262	77856	1
69262	35810	1
69262	30196	1
69262	32968	1
69262	53563	1
69262	48240	1
69262	70179	1
69262	52087	3
69262	57715	1
69262	61437	1
69262	36569	1
69262	46676	1
69262	58912	1
69262	37878	1
69262	14157	1
69262	68183	1
69262	32325	1
69262	74094	2
69262	37843	1
69262	52234	1
69262	62360	1
69262	6136	2
69262	55161	1
69262	78351	1
69262	44204	1
69262	48835	1
69262	31651	1
69262	61711	1
69262	5195	1
69262	16687	1
69262	21445	1
69262	33909	2
69262	11035	1
69262	9568	1
69262	72160	1
69262	59698	1
69262	12476	1
69262	34748	1
69262	31889	1
69262	57687	1
69262	37807	1
69262	43320	1
69262	20689	1
69262	37818	1
69262	15073	1
69262	40951	1
69262	53062	1
69262	15572	1
69262	26352	1
69262	26296	1
69262	39716	1
48446	7512	1
48446	42408	1
48446	49921	3
48446	71747	1
48446	22212	8
48446	78837	6
48446	71159	1
48446	48176	2
48446	11175	1
48446	52634	2
48446	55144	2
48446	60615	2
48446	53062	2
48446	38440	1
48446	52038	1
48446	49358	1
48446	24467	1
48446	27035	2
48446	31720	1
48446	39692	20
48446	77613	2
48446	35675	1
